name,price,image,product_url,product_details
FISH SAUCE 鱿鱼标香甜鱼露，725ML,CA$2.59,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-03-30_11.07.28___2/www.multifoodwindsor.com-8850620888272-20.jpg,http://www.multifoodwindsor.com/ecommerce/sauce%EF%BC%8C%E9%B1%BC%E9%9C%B2.html,
TIGER MALT,CA$0.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-03-30_11.05.42___1/www.multifoodwindsor.com-76396322002-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/malt.html,
CHINKIANG VINEGAR 镇江香醋550ML,CA$3.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-03-30_11.06.20__1/www.multifoodwindsor.com-6902007505264-20.jpg,http://www.multifoodwindsor.com/ecommerce/vinegar%EF%BC%8C%E9%86%8B.html,
TABLE SALT 1KG,CA$1.59,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-03-30_10.52.18___1/www.multifoodwindsor.com-%E9%A3%9F%E7%9B%90-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/salt%EF%BC%8C%E7%9B%90.html,
TAMARIND SOUP BASE 40G,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-03-29_15.59.32___1/www.multifoodwindsor.com-06264606073-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/soup.html,
REDPATH DARK BROWN SUGAR 1KG,CA$3.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/r/e/redpath_brown_sugar/www.multifoodwindsor.com-%E7%BA%A2%E7%B3%961%E5%85%AC%E6%96%A4-20.png,"http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/sugar,%E7%B3%96-3.html",
LEE KUM KEE PANDA OYSTER FLAVOURED SAUCE510G,CA$3.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-02_15.46.28__1/www.multifoodwindsor.com-%E7%86%8A%E7%8C%AB%E7%89%8C%E9%B2%9C%E5%91%B3%E8%A0%94%E6%B2%B9-20.jpg,"http://www.multifoodwindsor.com/ecommerce/sauce,%E8%A0%94%E6%B2%B9.html",
ROCK SUGAR 454G,CA$2.59,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-03-30_19.54.11___1/www.multifoodwindsor.com-%E9%BB%84%E5%86%B0%E7%B3%96-20.jpg,"http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/sugar,%E7%B3%96-1.html",
川崎火锅调料 海鲜X2 美味X2 鲜辣X1 100GX5,CA$5.50,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/w/e/wechat_image_20170820182948__/www.multifoodwindsor.com-6955887900049-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/%E7%81%AB%E9%94%85%E8%B0%83%E6%96%99.html,
火锅调料 麻辣,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-08_12.30.11____/www.multifoodwindsor.com-6955887900018-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/%E8%B0%83%E6%96%99-2.html,
火锅调料 海鲜,CA$0.98,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-08_12.30.50____/www.multifoodwindsor.com-6955887900032-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/%E8%B0%83%E6%96%99-1.html,
火锅调料 鲜辣,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-08_12.30.32__1__/www.multifoodwindsor.com-6955887900025-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/%E8%B0%83%E6%96%99.html,
FISH SAUCE ROYAL CRAB BRAND 720 ML,CA$2.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-08_12.37.03__1/www.multifoodwindsor.com-%E8%9F%B9%E7%9A%87%E7%89%8C%E7%89%B9%E7%BA%A7%E9%B1%BC%E9%9C%B2-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/fish-sauce-%E7%89%B9%E7%BA%A7%E9%B1%BC%E9%9C%B2.html,
CHINKIANG VINEGAR 550ML,CA$3.59,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-08_12.38.21____/www.multifoodwindsor.com-%E9%95%87%E6%B1%9F%E9%A6%99%E9%86%8B-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/vinegar%EF%BC%8C%E9%86%8B.html,
LEE KUM KEE SOY SAUCE 500ML,CA$3.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-02_15.47.39__1/www.multifoodwindsor.com-%E6%9D%8E%E9%94%A6%E8%AE%B0-%E9%B2%9C%E5%91%B3%E7%94%9F%E6%8A%BD-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/sauce-2.html,
OYSTER FLAVOURED SAUCE480G,CA$2.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-02_15.47.01__1/www.multifoodwindsor.com-%E6%9D%8E%E9%94%A6%E8%AE%B0%E9%B2%9C%E5%91%B3%E8%A0%94%E6%B2%B9-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/sauce.html,
LKK PANDA BRAND OYSTER FLAVOURED SAUCE907G,CA$7.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-02_15.46.28__1_1/www.multifoodwindsor.com-%E6%9D%8E%E9%94%A6%E8%AE%B0%E7%86%8A%E7%8C%AB%E7%89%8C%E9%B2%9C%E5%91%B3%E8%9A%9D%E6%B2%B9-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/sauce-11.html,
FISH SAUCE 682ML,CA$8.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/f/i/file_65/www.multifoodwindsor.com-%E4%B8%89%E8%9F%B9%E7%89%8C%E8%B6%8A%E9%A6%99%E9%B1%BC%E9%9C%B21%E7%93%B6-20.png,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/sauce-10.html,
TABLE SALT1KG,CA$1.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/20160329_121859___1/www.multifoodwindsor.com-%E9%A3%9F-%E7%9B%90-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/table-salt-%E9%A3%9F%E7%9B%90.html,
LIU BIJU 六必居混合芝麻酱 300G,CA$4.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-11_09.37.26__/www.multifoodwindsor.com-6909689600096-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/liu-biju-%E5%85%AD%E5%BF%85%E5%B1%85%E6%B7%B7%E5%90%88%E8%8A%9D%E9%BA%BB%E9%85%B1.html,
CHU HOU PASTE 306G,CA$6.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-13_11.27.43__1/www.multifoodwindsor.com-%E6%9F%B1%E4%BE%AF%E9%85%B11%E7%93%B6-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/chu-1.html,
BLACK PEPPER SAUCE 黑椒汁,CA$4.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-12_20.31.47__/www.multifoodwindsor.com-07889594159-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/black-pepper-sauce-%E9%BB%91%E6%A4%92%E6%B1%81.html,
CHU HOU PASTE 柱侯酱 LEE KUM KEE李锦记 2.27KG,CA$12.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-13_09.37.36__/www.multifoodwindsor.com-07889593964-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/chu-hou-paste-%E6%9F%B1%E4%BE%AF%E9%85%B1.html,
OYSTER FLAVOURED SAUCE 鲜味蠔油,CA$8.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-13_09.34.16__/www.multifoodwindsor.com-74281230004-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/oyster-flavoured-sauce-%E9%B2%9C%E5%91%B3%E8%A0%94%E6%B2%B9.html,
GREEN LABEL OYSTER FLAVORED SAUCE 绿色新装蠔油,CA$9.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-13_09.36.11__/www.multifoodwindsor.com-07889513577-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/green-label-oyster-flavored-sauce-%E7%BB%BF%E8%89%B2%E6%96%B0%E8%A3%85%E8%A0%94%E6%B2%B9.html,
HOISIN SAUCE 李锦记海鲜酱,CA$7.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-13_09.38.01__/www.multifoodwindsor.com-74281271005-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/hoisin-sauce-%E6%9D%8E%E9%94%A6%E8%AE%B0%E6%B5%B7%E9%B2%9C%E9%85%B1.html,
GOLD LABEL PLUM SAUCE 金標蘇梅酱,CA$8.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-13_09.37.09__/www.multifoodwindsor.com-7889512890-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/gold-label-plum-sauce-%E9%87%91%E6%A8%99%E8%98%87%E6%A2%85%E9%85%B1.html,
GRANULATED CHICKEN FLAVOR 1LB,CA$8.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-12_13.55.15__/www.multifoodwindsor.com-%E5%A4%AA%E5%A4%AA%E9%B8%A1%E7%B2%BE-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/granulated-chicken-flavor-%E5%A4%AA%E5%A4%AA%E9%B8%A1%E7%B2%BE.html,
CHICKEN BROTH MIX 家乐牌鸡粉 1KG,CA$12.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-12_12.38.22__/www.multifoodwindsor.com-6335001622-20.jpg,http://www.multifoodwindsor.com/ecommerce/chicken-broth-mix-%E5%AE%B6%E4%B9%90%E7%89%8C%E9%B8%A1%E7%B2%89.html,
PI XIAN DOUBAN 1KG,CA$6.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-11_18.51.12__/www.multifoodwindsor.com-%E9%83%AB%E5%8E%BF%E8%B1%86%E7%93%A3%E7%BA%B8%E5%8C%85-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/pi-1.html,
BLACK PEPPER SAUCE 黑椒汁,CA$5.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-12_20.31.28__/www.multifoodwindsor.com-07889594160-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/black-1.html,
HOISIN SAUCE 320ML,CA$5.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/_/_/__20200529100550/www.multifoodwindsor.com-%E6%B5%B7%E9%B2%9C%E9%85%B11%E7%93%B6-20.png,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/hoisin-sauce-%E6%B5%B7%E9%B2%9C%E9%85%B1.html,
CHAR SIU SAUCE 叉烧酱 282ML,CA$5.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-13_11.27.11__1/www.multifoodwindsor.com-07889574003-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/char-siu-sauce-%E5%8F%89%E7%83%A7%E9%85%B1.html,
KOREAN BARBECUE SAUCE 韩国烧烤酱,CA$5.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-13_11.59.03__1/www.multifoodwindsor.com-07889512981-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/korean-barbecue-sauce-%E9%9F%A9%E5%9B%BD%E7%83%A7%E7%83%A4%E9%85%B1.html,
MINCED GARLIC326G,CA$7.59,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-13_11.28.03__1/www.multifoodwindsor.com-%E8%92%9C%E8%93%89-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/minced-garlic-%E8%92%9C%E8%93%89.html,
GROUND BEAN SAUCE 磨豉酱,CA$4.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-13_11.29.22__1/www.multifoodwindsor.com-07889572057-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/ground-bean-sauce-%E7%A3%A8%E8%B1%89%E9%85%B1.html,
PLUM SAUCE 蘇梅酱,CA$4.59,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-13_11.28.44__1/www.multifoodwindsor.com-07889512300-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/plum-sauce-%E8%98%87%E6%A2%85%E9%85%B1.html,
GUILIN STYLE CHILI SAUCE368G,CA$5.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-13_11.30.18__1/www.multifoodwindsor.com-%E6%A1%82%E6%9E%97%E9%A3%8E%E5%91%B3%E8%BE%A3%E6%A4%92%E9%85%B1-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/guilin-style-chili-sauce-%E6%A1%82%E6%9E%97%E9%A3%8E%E5%91%B3%E8%BE%A3%E6%A4%92%E9%85%B1.html,
BLACK BEAN GARLIC SAUCE 蒜蓉豆豉酱,CA$4.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-13_11.29.02__1/www.multifoodwindsor.com-07889576002-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/black-bean-garlic-sauce-%E8%92%9C%E8%93%89%E8%B1%86%E8%B1%89%E9%85%B1.html,
CHILI BEAN SAUCE 辣豆瓣酱 368GX24,CA$110.00,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-13_11.29.57__1/www.multifoodwindsor.com-07889573103-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/chili-bean-sauce-%E8%BE%A3%E8%B1%86%E7%93%A3%E9%85%B1.html,
SPARE RIB SAUCE 排骨酱,CA$4.59,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/20160513_161041____/www.multifoodwindsor.com-07889574102-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/spare-rib-sauce-%E6%8E%92%E9%AA%A8%E9%85%B1.html,
GUIZHOU BLACK BEAN CHILI SAUCE 豆豉辣椒酱,CA$4.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-13_11.28.23__1/www.multifoodwindsor.com-07889513150-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/guizhou-black-bean-chili-sauce-%E8%B1%86%E8%B1%89%E8%BE%A3%E6%A4%92%E9%85%B1.html,
PI XIAN DOUBAN 郫县豆瓣,CA$1.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-11_18.51.33__/www.multifoodwindsor.com-909003000175-20.jpg,http://www.multifoodwindsor.com/ecommerce/pi-1.html,
PI XIAN DOUBAN 800G,CA$4.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-11_18.50.41__/www.multifoodwindsor.com-%E9%83%AB%E5%8E%BF%E8%B1%86%E7%93%A3-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/pi-xian-douban-%E9%83%AB%E5%8E%BF%E8%B1%86%E7%93%A3.html,
HAIDILAO 海底捞鲜香味,CA$3.59,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-11_17.07.54__/www.multifoodwindsor.com-6942032700708-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/haidilao-%E6%B5%B7%E5%BA%95%E6%8D%9E%E9%B2%9C%E9%A6%99%E5%91%B3.html,
HAIDILAO 海底捞酸辣味,CA$3.59,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-11_17.02.55__/www.multifoodwindsor.com-6942032700777-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/haidilao-%E6%B5%B7%E5%BA%95%E6%8D%9E%E9%85%B8%E8%BE%A3%E5%91%B3.html,
HAIDILAO 海底捞海鲜味,CA$3.59,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-11_17.03.51__/www.multifoodwindsor.com-6942032700746-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/haidilao-%E6%B5%B7%E5%BA%95%E6%8D%9E%E6%B5%B7%E9%B2%9C%E5%91%B3.html,
DRIED PEPPER 80G,CA$6.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-11_16.57.01__/www.multifoodwindsor.com-%E6%B1%89%E6%BA%90%E8%8A%B1%E6%A4%92-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/dried-pepper-%E6%B1%89%E6%BA%90%E8%8A%B1%E6%A4%92.html,
MAMA SITA'S,CA$1.39,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-11_19.14.50__/www.multifoodwindsor.com-02540780310-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/mama-sita%27s.html,
WANG ZHIHE 500ML,CA$2.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/w/a/wangzhihe_cooking_wine_1/www.multifoodwindsor.com-%E7%8E%8B%E8%87%B4%E5%92%8C%E6%96%99%E9%85%92-20.png,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/wang-zhihe-%E6%96%99%E9%85%92.html,
WANG ZHIHE 烹饪黄酒,CA$2.29,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-11_17.08.33__/www.multifoodwindsor.com-6907592001450-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/wang-zhihe-%E7%83%B9%E9%A5%AA%E9%BB%84%E9%85%92.html,
CREAM STYLE CORN 粟米汤 398ML,CA$1.49,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-11_17.08.49__/www.multifoodwindsor.com-06000048281-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/cream-style-corn-%E7%B2%9F%E7%B1%B3%E6%B1%A4.html,
MAMA'S AJVAR,CA$5.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-11_17.09.06___1/www.multifoodwindsor.com-5310146002611-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/mama%27s-1.html,
HAIDILAO 海底捞三鲜味,CA$3.59,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-11_17.02.15__/www.multifoodwindsor.com-6942032700067-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/haidilao-%E6%B5%B7%E5%BA%95%E6%8D%9E%E4%B8%89%E9%B2%9C%E5%91%B3.html,
HAIDILAO 海底捞番茄味,CA$3.59,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-04-11_17.05.12__/www.multifoodwindsor.com-6942032700050-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/haidilao-%E6%B5%B7%E5%BA%95%E6%8D%9E%E7%95%AA%E8%8C%84%E5%91%B3.html,
HAIDILAO 海底捞麻辣味,CA$3.59,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-06-11_15.33.57__/www.multifoodwindsor.com-6942032700029-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/haidilao-%E6%B5%B7%E5%BA%95%E6%8D%9E%E9%BA%BB%E8%BE%A3%E5%91%B3.html,
KRAFT BBQ SAUCE GARLIC,CA$1.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-10_15.33.19/www.multifoodwindsor.com-6810007855-20.jpg,http://www.multifoodwindsor.com/ecommerce/kraft-bbq-sauce-garlic.html,
KRAFT BBQ SAUCE CHICKEN'N RIB,CA$1.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-10_15.32.22/www.multifoodwindsor.com-6810007858-20.jpg,http://www.multifoodwindsor.com/ecommerce/kraft-bbq-sauce-chicken%27n-rib.html,
KRAFT BBQ SAUCE ONION,CA$1.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-10_15.32.08/www.multifoodwindsor.com-6810007854-20.jpg,http://www.multifoodwindsor.com/ecommerce/kraft-bbq-sauce-onion.html,
KRAFT BBQ SAUCE SWEET 'N SOUR,CA$1.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-10_15.31.48/www.multifoodwindsor.com-6810007850-20.jpg,http://www.multifoodwindsor.com/ecommerce/kraft-bbq-sauce-sweet-%27n-sour.html,
KRAFT BBQ SAUCE BROWN SUGAR,CA$1.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-10_15.32.48/www.multifoodwindsor.com-6810007829-20.jpg,http://www.multifoodwindsor.com/ecommerce/kraft-bbq-sauce-brown-sugar.html,
KRAFT BBQ SAUCE ORIGINNAL,CA$1.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-05-10_15.32.35/www.multifoodwindsor.com-6810007852-20.jpg,http://www.multifoodwindsor.com/ecommerce/kraft-bbq-sauce-originnal-455ml.html,
ARBELLA CUBES BOUILLON CHICKEN,CA$0.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/4/5/45_1/www.multifoodwindsor.com-5850449791-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/arbella-cubes-bouillon-chicken.html,
ARBELLA CUBES BOUILLON BEEF,CA$0.99,http://www.multifoodwindsor.com/ecommerce/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/4/5/45_-_copy_2_/www.multifoodwindsor.com-5850449792-20.jpg,http://www.multifoodwindsor.com/ecommerce/grocery%E6%9D%82%E8%B4%A7/arbella-cubes-bouillon-beef.html,
