Name,Store,Category,Price,Image URL,Product URL,Description
"Chicken Leg (Back Attached) , Club Pack",Zehrs,Meat & Poultry,5.22,https://assets.shop.loblaws.ca/products/20153925/b3/en/front/20153925_front_a06_@2.png,https://www.zehrs.ca/chicken-leg-back-attached-club-pack/p/20153925_KG,"Chicken is a flavourful and versatile white meat available both whole and as parts. Use breast, leg, and thigh meat in your favourite chicken recipes for salads, pastas, and soups. Product Number: 20153925_KG NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Extra Lean Ground Chicken,Zehrs,Meat & Poultry,6,https://assets.shop.loblaws.ca/products/21601003/b3/en/front/21601003_front_a06_@2.png,https://www.zehrs.ca/extra-lean-ground-chicken/p/21601003_EA,Product Number: 21601003_EA DISCLAIMER
Boneless Skinless Chicken Breast,Zehrs,Meat & Poultry,13,https://assets.shop.loblaws.ca/products/21430678/b3/en/front/21430678_front_a06_@2.png,https://www.zehrs.ca/boneless-skinless-chicken-breast/p/21430678_EA,"Add your favourite marinade or seasonings to Skinless Chicken Breast for a juicy and tasty meal. Certified Halal, these chicken breasts are boneless and skinless for your convenience. Product Number: 21430678_EA DISCLAIMER"
"Free From Chicken Breast, Boneless, Skinless",Zehrs,Meat & Poultry,13.51,https://assets.shop.loblaws.ca/products/20069078/b3/en/front/20069078_front_a06_@2.png,https://www.zehrs.ca/free-from-chicken-breast-boneless-skinless/p/20069078_KG,"Raised without the use of antibiotics. Raised without the use of hormones, like all chicken. Vegetable grain-fed. contains no animal by-products Product Number: 20069078_KG NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Red Hots Original Hot Dogs,Zehrs,Meat & Poultry,5.99,https://assets.shop.loblaws.ca/products/20602429/b3/en/front/20602429_front_a06_@2.png,https://www.zehrs.ca/red-hots-original-hot-dogs/p/20602429_EA,"Delivering a distinctive, smoky flavour, Schneiders® Red Hots® Original Wieners are a classic grill favourite. These hot dogs are made with our premium cuts of pork to make them equally juicy and lean, paired with our secret 7-spice blend to create a unique, mouthwatering taste. Great for the grill or the pan, these wieners offer a strong yet versatile flavour that goes perfectly with classic condiments. Since 1890, Schneiders® brand has established a rich heritage of original and authentic recipes, using premium ingredients and taking all the time needed to honour the origin and inspiration of each recipe. Quality never gets old™. ORIGINAL RED HOTS®: Delivers a bold and distinct smoky flavour CLASSIC FLAVOUR: RED HOTS® Hot dogs are made with a secret 7 spice-blend GREAT FOR ANY COOKOUT: Versatile flavour of these wieners pairs perfectly with classic condiments PREMIUM CUTS: Schneiders® brand hot dogs are crafted using only our quality cuts of meat QUALITY NEVER GETS OLD™: Uncompromising commitment to quality since 1890 Product Number: 20602429_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Juicy Jumbos All Beef Hot Dogs,Zehrs,Meat & Poultry,9.99,https://assets.shop.loblaws.ca/products/20770591/b3/en/front/20770591_front_a06_@2.png,https://www.zehrs.ca/juicy-jumbos-all-beef-hot-dogs/p/20770591_EA,"Schneiders® Juicy Jumbos® All Beef Wieners are a delicious take on an iconic classic. These juicy hot dogs are crafted with our premium cuts of beef and a mix of signature spices for a perfect harmony of flavours. The result is a tasty and versatile beef hot dog that pairs perfectly with classic condiments. Since 1890, Schneiders® brand has established a rich heritage of original and authentic recipes, using premium ingredients and taking all the time needed to honour the origin and inspiration of each recipe. Quality never gets old.™ EXTRA JUICY WIENERS: Made with juicy ground beef MILDLY SPICED: A signature blend of spices complements the all beef hot dog GREAT FOR ANY COOKOUT: Versatile flavour of these wieners pairs perfectly with classic condiments PREMIUM CUTS: Schneiders® brand hot dogs are crafted using only our quality cuts of meat QUALITY NEVER GETS OLD™: Uncompromising commitment to quality since 1890 Product Number: 20770591_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Juicy Jumbos Original Hot Dogs,Zehrs,Meat & Poultry,9.99,https://assets.shop.loblaws.ca/products/20105611/b3/en/front/20105611_front_a06_@2.png,https://www.zehrs.ca/juicy-jumbos-original-hot-dogs/p/20105611_EA,"Schneiders® Juicy Jumbos® Original Wieners are a delicious take on an iconic classic. The trick behind making these wieners so juicy is a coarser grind of pork that better retains moisture. These hot dogs are crafted with our premium cuts of meat, fine spices, and just a hint of smokiness. The result is a tasty and versatile wiener that pairs perfectly with classic condiments. Since 1890, Schneiders® brand has established a rich heritage of original and authentic recipes, using premium ingredients and taking all the time needed to honour the origin and inspiration of each recipe. Quality never gets old™. EXTRA JUICY WIENERS: Made with a coarser grind of pork to better retain moisture MILDLY SPICED: Made with a signature blend of spices and a just hint of smoke GREAT FOR ANY COOKOUT: Versatile flavour pairs perfectly with classic condiments QUALITY NEVER GETS OLD™: Uncompromising commitment to quality since 1890 Product Number: 20105611_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Natural Top Dogs Original Hot Dogs,Zehrs,Meat & Poultry,6.99,https://assets.shop.loblaws.ca/products/21093477/b3/en/front/21093477_front_a06_@2.png,https://www.zehrs.ca/natural-top-dogs-original-hot-dogs/p/21093477_EA,"Maple Leaf® Natural Top Dogs™ Original Hot Dogs deliver classic, family-favourite flavour, filler free and with no artificial preservatives. Made with premium meat, these hot dogs feature a delicious smoked taste that both kids and grown-ups will love. These hot dogs are great at home and perfect for barbeques outdoors. Dedicated to providing wholesome, real food for Canadians for generations to come, Maple Leaf® is the first major food company in the world to become carbon neutral. Join them in their commitment to build a more sustainable planet. DELICIOUS HOT DOGS: Made with our premium meat and natural ingredients HIGH QUALITY MEATS: Filler free; gluten-free WHAT'S IN THE BOX: Family pack includes 10 wieners MADE BY A CARBON NEUTRAL COMPANY: Maple Leaf® products are made by a company that has been carbon neutral since 2019. Learn more their commitment to carbon neutrality at mapleleaf.ca/carbonneutral Product Number: 21093477_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Original Hot Dogs,Zehrs,Meat & Poultry,4.49,https://assets.shop.loblaws.ca/products/20002786/b3/en/front/20002786_front_a06_@2.png,https://www.zehrs.ca/original-hot-dogs/p/20002786_EA,"Perfect for any day of the week, serve Original Hot Dogs on soft hot dog buns. Enjoy the classic taste and texture of these delicious smoked wieners. Serve with your favourite toppings and condiments. Product Number: 20002786_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Chicken Hot Dogs,Zehrs,Meat & Poultry,2.99,https://assets.shop.loblaws.ca/products/20058192/b3/en/front/20058192_front_a06_@2.png,https://www.zehrs.ca/chicken-hot-dogs/p/20058192_EA,"Hot dog wieners are pre-cooked, seasoned sausages in a casing. They vary in size and can be made using beef, pork, veal, chicken, or turkey. Try them fried or grilled and served on a bun with toppings, or wrap them in dough and bake them to enjoy pigs in a blanket. Product Number: 20058192_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Natural Top Dogs BBQ Hot Dogs,Zehrs,Meat & Poultry,6.99,https://assets.shop.loblaws.ca/products/21182968/b3/en/front/21182968_front_a06_@2.png,https://www.zehrs.ca/natural-top-dogs-bbq-hot-dogs/p/21182968_EA,"Serve up a classic family favourite with no fillers with Maple Leaf® Natural Top Dogs™ BBQ Hot Dogs. Made with our premium meat, natural ingredients and modified vinegar, these BBQ-format hot dogs offer delicious flavour that both kids and grown-ups will love. Whether you’re firing up the grill at home or the campground, these gourmet BBQ hot dogs are sure to please everyone at the party. Made for families, the Maple Leaf® brand offers premium meat using real, simple, ingredients with no artificial flavours, colours, or sweeteners. Dedicated to providing wholesome, real food for Canadians for generations to come, Maple Leaf® is the first major food company in the world to become carbon neutral. Join them in their commitment to build a more sustainable planet. READY TO ENJOY ANYTIME: These hot dogs are a convenient ready-to-eat meal that kids love HIGH-QUALITY MEATS: Maple Leaf® brand hot dogs are made with premium meat, natural ingredients and modified vinegar BBQ FORMAT: These gourmet BBQ hot dogs are the perfect size for grilling SEASONED JUST RIGHT: Seasoned with natural ingredients and modified vinegar MADE BY A CARBON NEUTRAL COMPANY: Maple Leaf® products are made by a company that has been carbon neutral since 2019. Learn more their commitment to carbon neutrality at mapleleaf.ca/carbonneutral Product Number: 21182968_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Chicken Wiener,Zehrs,Meat & Poultry,3.99,https://assets.shop.loblaws.ca/products/20062715/b3/en/front/20062715_front_a06_@2.png,https://www.zehrs.ca/chicken-wiener/p/20062715_EA,Contains 12 hot dogs. Product Number: 20062715_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Natural Top Dogs Less Salt Hot Dogs,Zehrs,Meat & Poultry,6.99,https://assets.shop.loblaws.ca/products/21094873/b3/en/front/21094873_front_a06_@2.png,https://www.zehrs.ca/natural-top-dogs-less-salt-hot-dogs/p/21094873_EA,"Serve up a classic family favourite with Maple Leaf® Natural Top Dogs™ Less Salt Hot Dogs. Made with our premium meat, natural ingredients and modiefied vinegar, with no fillers, these low-salt hot dogs offer delicious flavour that both kids and grown-ups will love. Containing 25 percent less salt than Maple Leaf® Natural Top Dogs™ Original Hot Dogs, these hot dogs are great as ready-to-eat meals at home or for grilling outdoors. Made for families, the Maple Leaf® brand offers premium meat using real, simple, ingredients with no artificial flavours, colours, or sweeteners. Dedicated to providing wholesome, real food for Canadians for generations to come, Maple Leaf® is the first major food company in the world to become carbon neutral. Join them in their commitment to build a more sustainable planet. READY TO ENJOY ANYTIME: These hot dogs are a convenient ready-to-eat meal that kids love FREE OF FILLERS: Maple Leaf® brand hot dogs are made with our premium meat, natural ingredients and modified vinegar with no fillers LOW-SALT ALTERNATIVE: Contains 25 percent less salt than Maple Leaf® Natural Top Dogs™ Original hot dogs for delicious flavour with less sodium SEASONED JUST RIGHT: Seasoned with sugar, spice, smoke, and just a hint of salt MADE BY A CARBON NEUTRAL COMPANY: Maple Leaf® products are made by a company that has been carbon neutral since 2019. Learn more their commitment to carbon neutrality at mapleleaf.ca/carbonneutral Product Number: 21094873_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
All Beef Hot Dogs,Zehrs,Meat & Poultry,9.99,https://assets.shop.loblaws.ca/products/21444537/b3/en/front/21444537_front_a06_@2.png,https://www.zehrs.ca/all-beef-hot-dogs/p/21444537_EA,"Made with our premium cuts of beef, Schneiders® Original Recipe All Beef Wieners are a fan favourite for any get-together. These original recipe beef hot dogs are seasoned with our signature spice blend for a bold and smoky taste. Great for the grill or the pan, these wieners deliver a strong yet versatile flavour that pairs perfectly with classic condiments. Since 1890, Schneiders® brand has established a rich heritage of original and authentic recipes, using premium ingredients and taking all the time needed to honour the origin and inspiration of each recipe. Quality never gets old.™ ALL BEEF WIENERS: Original recipe delivers a strong and bold taste MILDLY SPICED: Hot dogs made with a signature blend of spices GREAT FOR ANY COOKOUT: Versatile flavour of these wieners pairs perfectly with classic condiments PREMIUM CUTS: Schneiders® brand hot dogs are crafted using only our quality cuts of meat QUALITY NEVER GETS OLD™: Uncompromising commitment to quality since 1891 Product Number: 21444537_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Chicken Wieners Original,Zehrs,Meat & Poultry,4.49,https://assets.shop.loblaws.ca/products/20006571/b3/en/front/20006571_front_a06_@2.png,https://www.zehrs.ca/chicken-wieners-original/p/20006571_EA,Original Product Number: 20006571_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Free From Wieners,Zehrs,Meat & Poultry,6.49,https://assets.shop.loblaws.ca/products/20655298/b3/en/front/20655298_front_a06_@2.png,https://www.zehrs.ca/free-from-wieners/p/20655298_EA,Raised without the use of antibiotics. Product Number: 20655298_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
All-Beef Wieners,Zehrs,Meat & Poultry,5.99,https://assets.shop.loblaws.ca/products/20096883/b3/en/front/20096883_front_a06_@2.png,https://www.zehrs.ca/all-beef-wieners/p/20096883_EA,"Simple✓™††The Simple Check™ symbol appears on no name® products made without 10 ingredients* such as synthetic colours††, artificial flavours and artificial sweeteners.To learn more: noname.ca/simplecheck*As per Canadian regulations, this product cannot contain some of these ingredients. ††As defined in Canadian regulations. Product Number: 20096883_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Juicy Jumbos Original Hot Dogs Family Pack,Zehrs,Meat & Poultry,13.99,https://assets.shop.loblaws.ca/products/20965650/b3/en/front/20965650_front_a06_@2.png,https://www.zehrs.ca/juicy-jumbos-original-hot-dogs-family-pack/p/20965650_EA,"Schneiders® Juicy Jumbos® Original Wieners are a delicious take on an iconic classic. The trick behind making these wieners so juicy is a coarser grind of pork that better retains moisture. These hot dogs are crafted with our premium cuts of meat, fine spices, and just a hint of smokiness. The result is a tasty and versatile wiener that pairs perfectly with classic condiments. Since 1890, Schneiders® brand has established a rich heritage of original and authentic recipes, using premium ingredients and taking all the time needed to honour the origin and inspiration of each recipe. Quality never gets old™. EXTRA JUICY WIENERS: Made with a coarser grind of pork to better retain moisture MILDLY SPICED: Made with a signature blend of spices and a just hint of smoke GREAT FOR ANY COOKOUT: Versatile flavour pairs perfectly with classic condiments QUALITY NEVER GETS OLD™: Uncompromising commitment to quality since 1890 Product Number: 20965650_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Classic Street Cart Sausages™,Zehrs,Meat & Poultry,8.49,https://assets.shop.loblaws.ca/products/21525049/b3/en/front/21525049_front_a06_@2.png,https://www.zehrs.ca/classic-street-cart-sausages/p/21525049_EA,"Home run alert! Meet the PC® version of your favourite street cart sausage—no queuing required. Our new pork sausages with natural casings deliver the signature snap, big size and incredible flavour of your game-day faves—any day of the week. These sausages fit perfectly in our PC® Gigantico® Sausage Buns. Now, are you team mustard or team relish? Product Number: 21525049_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Street Cart Sausages™ Cheddar Cheese,Zehrs,Meat & Poultry,8.49,https://assets.shop.loblaws.ca/products/21525048/b3/en/front/21525048_front_a06_@2.png,https://www.zehrs.ca/street-cart-sausages-cheddar-cheese/p/21525048_EA,"Home run alert! Meet the PC® version of the beloved street cart staple—no queuing required. Our new pork sausages with natural casings deliver the signature snap, big size and incredible flavour of your game-day faves—any day of the week. Don’t think it gets better than this! Take a bite—go on, a big one—and find pockets of melted cheddar cheese inside. A truly satisfying surprise. These premium sausages fit perfectly in our PC® Gigantico® Sausage Buns. Now, are you team mustard or team relish? Product Number: 21525048_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Natural Top Dogs Original Hot Dogs, Family Size",Zehrs,Meat & Poultry,12.99,https://assets.shop.loblaws.ca/products/20681397/b3/en/front/20681397_front_a06_@2.png,https://www.zehrs.ca/natural-top-dogs-original-hot-dogs-family-size/p/20681397_EA,"Maple Leaf® Natural Top Dogs™ Original Hot Dogs deliver classic, family-favourite flavour, and are filler free. Made with our premium meat, these hot dogs feature a delicious smoked taste that both kids and grown-ups will love. These hot dogs are great at home and perfect for barbeques outdoors. Dedicated to providing wholesome, real food for Canadians for generations to come, Maple Leaf® is the first major food company in the world to become carbon neutral. Join them in their commitment to build a more sustainable planet. DELICIOUS HOT DOGS: Made with our premium meat, natural ingredients and modified vinegar HIGH QUALITY MEATS: Filler free; gluten-free WHAT'S IN THE BOX: Family pack includes 10 wieners FREE OF FILLERS: Maple Leaf® brand hot dogs are made with our premium meat natural ingredients and modified vinegar with no fillers MADE BY A CARBON NEUTRAL COMPANY: Maple Leaf® products are made by a company that has been carbon neutral since 2019. Learn more their commitment to carbon neutrality at mapleleaf.ca/carbonneutral Product Number: 20681397_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Turkey Franks,Zehrs,Meat & Poultry,5.99,https://assets.shop.loblaws.ca/products/20604413/b3/en/front/20604413_front_a06_@2.png,https://www.zehrs.ca/turkey-franks/p/20604413_EA,Made with 100% turkey meat Product Number: 20604413_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Deli-Fresh Wieners,Zehrs,Meat & Poultry,4,https://assets.shop.loblaws.ca/products/21094890/b3/en/front/21094890_front_a06_@2.png,https://www.zehrs.ca/deli-fresh-wieners/p/21094890_EA,"Serve up a delicious family favourite with Shopsy’s® Deli-Fresh® Wieners. Made with our premium cuts of meat, these hot dogs offer the classic taste that both kids and grown-ups love. Perfect for grilling outdoors or as a quick meal, the tasty wieners are easy to cook and serve in a bun with your favourite toppings. Founded in 1922 by husband-and-wife team Harry and Jenny Shopsowitz, Shopsy’s® specializes in producing fresh and delicious deli meats for Canadian families. FAMILY FAVOURITE: Wieners are a convenient and quick meal that kids and adults love PREMIUM CUTS: The Shopsy’s® brand uses only our premium cuts of meat to create these hot dogs SEASONED JUST RIGHT: Seasoned just the right amount for delicious flavour GREAT ON THE GRILL: Try these hot dogs cooked on the grill with your favourite toppings DELI-FRESH®: Since the early 1920s, the Shopsy’s® brand has set the standard for excellence and innovation in classic deli meats Product Number: 21094890_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Juicy Jumbos All Beef Hot Dogs Family Pack,Zehrs,Meat & Poultry,13.99,https://assets.shop.loblaws.ca/products/21200195/b3/en/front/21200195_front_a06_@2.png,https://www.zehrs.ca/juicy-jumbos-all-beef-hot-dogs-family-pack/p/21200195_EA,"Schneiders® Juicy Jumbos® All Beef Wieners are a delicious take on an iconic classic. These juicy hot dogs are crafted with our premium cuts of beef and a mix of signature spices for a perfect harmony of flavours. The result is a tasty and versatile beef hot dog that pairs perfectly with classic condiments. Since 1890, Schneiders® brand has established a rich heritage of original and authentic recipes, using premium ingredients and taking all the time needed to honour the origin and inspiration of each recipe. Quality never gets old.™ EXTRA JUICY WIENERS: Made with juicy ground beef MILDLY SPICED: A signature blend of spices complements the all beef hot dog GREAT FOR ANY COOKOUT: Versatile flavour of these wieners pairs perfectly with classic condiments PREMIUM CUTS: Schneiders® brand hot dogs are crafted using only our quality cuts of meat QUALITY NEVER GETS OLD™: Uncompromising commitment to quality since 1890 Product Number: 21200195_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Hickory Smoked Classic Cut Bacon,Zehrs,Meat & Poultry,5.99,https://assets.shop.loblaws.ca/products/20772671/b3/en/front/20772671_front_a06_@2.png,https://www.zehrs.ca/hickory-smoked-classic-cut-bacon/p/20772671_EA,"Schneiders® Hickory Smoked Classic Cut Bacon proves that when it comes to great bacon, there are no shortcuts for time and care. Though bacon seems simple, Schneiders® has put decades of practice into perfecting the craft of this beloved breakfast food. It starts with the highest-quality pork belly, the ideal balance of salt and cane sugar in the brine, and a special mix of North American hickory and applewood for smoking. It is gently hung by hand to ensure it smokes evenly, then sliced nice and thick. Since 1890, Schneiders® brand has established a rich heritage of original and authentic recipes, using premium ingredients and taking all the time needed to honour the origin and inspiration of each recipe. Quality never gets old™. SLICED BACON: A delicious breakfast treat SALTY AND SWEET: Brined in the perfect balance of salt and cane sugar HARDWOOD SMOKED: Flavoured with a special mix of hickory and applewood smoke WHAT'S IN THE BOX: Includes one 375-gram pack of sliced, uncooked bacon QUALITY NEVER GETS OLD™: Uncompromising commitment to quality since 1890 Product Number: 20772671_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Bacon,Zehrs,Meat & Poultry,7.99,https://assets.shop.loblaws.ca/products/20152629/b3/en/front/20152629_front_a06_@2.png,https://www.zehrs.ca/bacon/p/20152629_EA,"Not to brag – but we think our bacon is among the best. (Ok, so we brag a little.) We start with specially selected pork raised by Canadian farmers. It’s cured, then naturally smoked. And during smoking, any liquid from our brining process is cooked away, which means you won’t end up with watery bacon that shrinks in the pan – just meaty, chewy strips. Think beyond breakfast: deluxe grilled cheese, wrapped around filet mignon, crumbled in cheese biscuits, or the showstopper – bacon-infused bourbon for happy hour. Product Number: 20152629_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Original Natural Bacon,Zehrs,Meat & Poultry,5.99,https://assets.shop.loblaws.ca/products/20732366/b3/en/front/20732366_front_a06_@2.png,https://www.zehrs.ca/original-natural-bacon/p/20732366_EA,"Made for families, Maple Leaf® Original Natural Bacon features simple, natural ingredients. Bacon is a staple of breakfasts everywhere, and the Maple Leaf® brand has cut out all the unrecognizable ingredients to provide your family with nothing but the best. Maple Leaf® Natural Bacon is as simple as bacon smoked with Maplewood, with no artificial flavours and no artificial preservatives. Dedicated to providing wholesome, real food for Canadians for generations to come, Maple Leaf® is the first major food company in the world to become carbon neutral. Join them in their commitment to build a more sustainable planet. ORIGINAL NATURAL BACON: Made with real, simple ingredients NOTHING ADDED: No artificial flavours and no artificial preservatives A DELICIOUS STAPLE: A classic breakfast food WHAT'S IN THE BOX: Includes one 375-gram package of natural bacon MADE BY A CARBON NEUTRAL COMPANY: Maple Leaf® products are made by a company that has been carbon neutral since 2019. Learn more their commitment to carbon neutrality at mapleleaf.ca/carbonneutral Product Number: 20732366_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Hickory Smoked 50% Less Salt Bacon,Zehrs,Meat & Poultry,5.99,https://assets.shop.loblaws.ca/products/20772637/b3/en/front/20772637_front_a06_@2.png,https://www.zehrs.ca/hickory-smoked-50-less-salt-bacon/p/20772637_EA,"Enjoy delicious hickory smoked bacon with less salt with Schneiders® Hickory Smoked 50% Less Salt Bacon. These savoury bacon slices are crafted from our premium cuts of pork and naturally slow smoked with an open flame in North American hickory for rich, smoky flavour. With 50 percent less salt than regular bacon, this low sodium bacon is a tasty addition to breakfast dishes, sandwiches, and salads. Since 1890, Schneiders Foods has established a rich heritage of original and authentic recipes, using premium ingredients and taking all the time needed to honour the origin and inspiration of each recipe. Quality never gets old™. CLASSIC CUT BACON: Bacon slices are delicious for breakfast and as an addition to sandwiches, salads, and more PREMIUM CUTS: Only our quality cuts of pork are used to create these savoury bacon slices LOW-SALT ALTERNATIVE: Low-sodium bacon slices contain 50% less salt than regular bacon SLOW SMOKED: Bacon is slow smoked over an open flame in hickory for savoury flavour QUALITY NEVER GETS OLD™: Uncompromising commitment to quality standards since 1890 Product Number: 20772637_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Old-Fashioned Style Bacon,Zehrs,Meat & Poultry,15.99,https://assets.shop.loblaws.ca/products/20115704/b3/en/front/20115704_front_a06_@2.png,https://www.zehrs.ca/old-fashioned-style-bacon/p/20115704_EA,"Not all bacon is created equal – and we think you’ll agree this one is a different taste experience. It’s sliced extra-thick for a super-meaty bite. But let’s back up: it all starts with carefully selected and trimmed pork bellies. They’re cured and smoked over maplewood – for a mild hint of sweetness. When cooked, they retain more of a chewy, salty bite than thinner slices. You know it’s made for breakfast but don’t stop there – slice it into crisp matchstick strips you can toss into sauces, soups salads. You won’t be sorry. Product Number: 20115704_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Mild Sugar-Cured Bacon,Zehrs,Meat & Poultry,6,https://assets.shop.loblaws.ca/products/20156771/b3/en/front/20156771_front_a06_@2.png,https://www.zehrs.ca/mild-sugar-cured-bacon/p/20156771_EA,NO NAME MILD SUGAR CURED BACON 500 g Product Number: 20156771_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
"Bacon, Mild Sugar Cured with Reduced Salt, Uncooked",Zehrs,Meat & Poultry,6,https://assets.shop.loblaws.ca/products/20174909/b3/en/front/20174909_front_a06_@2.png,https://www.zehrs.ca/bacon-mild-sugar-cured-with-reduced-salt-uncooked/p/20174909_EA,NO NAME REDUCED SALT BACON 500 g (Fixed Weight) Vacuum Packed Product Number: 20174909_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Reduced Salt Bacon,Zehrs,Meat & Poultry,7.99,https://assets.shop.loblaws.ca/products/20057892/b3/en/front/20057892_front_a06_@2.png,https://www.zehrs.ca/reduced-salt-bacon/p/20057892_EA,"You love bacon – but you want to cut back on salt. We hear you. We created an option with 45% less salt than regular PC Bacon. Just like our regular bacon, it’s made from Canadian pork and naturally smoked. When cooked, it still crackles with that same chewy, meaty texture with minimal shrinkage in the pan. Try partnering with other sodium-conscious options like poached eggs, vegetable sautés – or chop and top veggies like roasted Brussels sprouts or baked potatoes. You won’t miss a thing. Product Number: 20057892_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Lazy Maple Natural Bacon,Zehrs,Meat & Poultry,5.99,https://assets.shop.loblaws.ca/products/20772383/b3/en/front/20772383_front_a06_@2.png,https://www.zehrs.ca/lazy-maple-natural-bacon/p/20772383_EA,"Enjoy savory bacon with a hint of sweet maple with Maple Leaf® Lazy Maple® Natural Bacon. Made with natural ingredients, these gourmet maple bacon slices are made from our quality cuts of pork and perfectly seasoned with natural ingredients. Maple Leaf® natural bacon is a tasty addition to breakfast dishes, sandwiches, and salads, or can be enjoyed anytime as a satisfying snack. Made for families, the Maple Leaf® brand offers premium meats using only natural ingredients with no artificial preservatives, flavours, colours, or sweeteners. Dedicated to providing wholesome, real food for Canadians for generations to come, Maple Leaf® is the first major food company in the world to become carbon neutral. Join them in their commitment to build a more sustainable planet. ENJOY ANYTIME: Bacon strips are a delicious breakfast food and addition to sandwiches, salads, chili, and more QUALITY CUTS: Maple Leaf® brand uses only our quality cuts of pork to create these maple bacon slices NATURAL MAPLE: Bacon slices are infused with natural maple flavour for a hint of sweetness SEASONED JUST RIGHT: All natural maple bacon seasoned with just the right amount of sea salt, cane sugar, maple flavour, spice, and smoke MADE BY A CARBON NEUTRAL COMPANY: Maple Leaf® products are made by a company that has been carbon neutral since 2019. Learn more their commitment to carbon neutrality at mapleleaf.ca/carbonneutral Product Number: 20772383_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Natural Less Salt Bacon,Zehrs,Meat & Poultry,5.99,https://assets.shop.loblaws.ca/products/20772300/b3/en/front/20772300_front_a06_@2.png,https://www.zehrs.ca/natural-less-salt-bacon/p/20772300_EA,"Enjoy delicious natural sugar free bacon with Maple Leaf® Natural Less Salt Bacon. Made with natural ingredients and crafted from our quality cuts of pork, these bacon slices are perfectly seasoned with natural ingredients. Containing 25 percent less salt than regular bacon, Maple Leaf® Natural Less Salt Bacon is a tasty addition to breakfast dishes, sandwiches, and salads. Made for families, the Maple Leaf® brand offers premium meats using only natural ingredients with no artificial preservatives, flavours, colours, or sweeteners. Dedicated to providing wholesome, real food for Canadians for generations to come, Maple Leaf® is the first major food company in the world to become carbon neutral. Join them in their commitment to build a more sustainable planet. ENJOY ANYTIME: These sugar free bacon slices with less salt are a great breakfast food and addition to sandwiches, salads, and more QUALITY CUTS:Maple Leaf® brand uses only our quality cuts of pork to create these natural bacon slices LOW-SALT ALTERNATIVE: Low-salt bacon slices contain 25 percent less salt than regular bacon with no sugar SEASONED JUST RIGHT: Bacon seasoned with just the right amount of natural ingredients MADE BY A CARBON NEUTRAL COMPANY: Maple Leaf® products are made by a company that has been carbon neutral since 2019. Learn more their commitment to carbon neutrality at mapleleaf.ca/carbonneutral Product Number: 20772300_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Free From Bacon Naturally Smoked,Zehrs,Meat & Poultry,7.99,https://assets.shop.loblaws.ca/products/21048165/b3/en/front/21048165_front_a06_@2.png,https://www.zehrs.ca/free-from-bacon-naturally-smoked/p/21048165_EA,"Made with vegetable grain-fed Canadian pork raised without the use of antibiotics or hormones*, this bacon is naturally smoked and contains no preservatives.† It’s excellent for more than just breakfast. Use this versatile bacon in and on everything from quiche to pizza to bacon-wrapped hors d’oeuvres. Product Number: 21048165_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
